ID,Prob1
1873, 0.79
1874, 0.25
1875, 0.77
1876, 0.30
1877, 0.46
1878, 0.80
1879, 0.01
1880, 0.00
1881, 0.95
1882, 0.80
1883, 0.79
1884, 0.69
1885, 0.16
1886, 0.00
1887, 0.29
1888, 0.78
1889, 0.77
1890, 0.82
1891, 0.44
1892, 0.02
1893, 0.79
1894, 0.81
1895, 0.90
1896, 0.46
1897, 0.00
1898, 0.67
1899, 0.86
1900, 0.02
1901, 0.20
1902, 0.99
1903, 0.37
1904, 0.09
1905, 0.34
1906, 0.00
1907, 0.35
1908, 0.43
1909, 0.29
1910, 0.04
1911, 0.72
1912, 0.17
1913, 0.26
1914, 0.00
1915, 0.92
1916, 0.82
1917, 0.80
1918, 0.17
1919, 0.48
1920, 0.92
1921, 0.29
1922, 0.01
1923, 0.87
1924, 1.00
1925, 0.06
1926, 0.31
1927, 0.42
1928, 0.02
1929, 0.02
1930, 0.07
1931, 0.33
1932, 0.11
1933, 0.79
1934, 0.13
1935, 0.38
1936, 0.07
1937, 0.53
1938, 0.57
1939, 0.26
1940, 0.07
1941, 0.66
1942, 0.04
1943, 0.21
1944, 0.00
1945, 0.55
1946, 0.68
1947, 0.97
1948, 0.96
1949, 0.40
1950, 0.02
1951, 0.03
1952, 0.51
1953, 0.01
1954, 0.36
1955, 0.57
1956, 0.92
1957, 0.52
1958, 0.28
1959, 0.01
1960, 0.58
1961, 0.71
1962, 0.41
1963, 0.35
1964, 0.03
1965, 0.60
1966, 0.91
1967, 0.71
1968, 0.14
1969, 0.49
1970, 0.16
1971, 0.92
1972, 0.09
1973, 0.66
1974, 0.00
1975, 0.26
1976, 0.74
1977, 0.49
1978, 0.68
1979, 0.39
1980, 0.38
1981, 0.13
1982, 0.09
1983, 0.90
1984, 0.92
1985, 0.87
1986, 0.45
1987, 0.68
1988, 0.98
1989, 0.28
1990, 0.47
1991, 0.92
1992, 0.48
1993, 0.87
1994, 0.07
1995, 0.52
1996, 0.00
1997, 0.04
1998, 0.00
1999, 0.69
2000, 0.97
2001, 0.98
2002, 0.50
2003, 0.87
2004, 0.57
2005, 0.86
2006, 0.05
2007, 0.00
2008, 0.02
2009, 0.00
2010, 0.26
2011, 0.68
2012, 0.94
2013, 0.00
2014, 0.18
2015, 0.77
2016, 0.00
2017, 0.76
2018, 0.00
2019, 0.03
2020, 0.00
2021, 0.28
2022, 0.86
2023, 0.10
2024, 0.88
2025, 0.01
2026, 0.44
2027, 0.80
2028, 0.77
2029, 0.11
2030, 0.87
2031, 0.55
2032, 0.31
2033, 0.59
2034, 0.00
2035, 0.02
2036, 0.17
2037, 0.91
2038, 0.72
2039, 0.00
2040, 0.01
2041, 0.41
2042, 0.01
2043, 0.44
2044, 0.00
2045, 0.01
2046, 0.00
2047, 0.03
2048, 0.41
2049, 0.03
2050, 0.10
2051, 0.26
2052, 0.99
2053, 0.00
2054, 0.01
2055, 0.03
2056, 0.59
2057, 0.80
2058, 0.40
2059, 0.96
2060, 0.29
2061, 0.00
2062, 0.50
2063, 0.15
2064, 0.16
2065, 0.01
2066, 0.72
2067, 0.35
2068, 0.58
2069, 0.40
2070, 0.24
2071, 1.00
2072, 0.89
2073, 0.00
2074, 0.25
2075, 0.36
2076, 0.35
2077, 0.67
2078, 0.98
2079, 0.00
2080, 0.61
2081, 0.75
2082, 0.66
2083, 0.73
2084, 0.60
2085, 0.51
2086, 0.76
2087, 0.82
2088, 0.86
2089, 0.39
2090, 0.22
2091, 0.98
2092, 0.91
2093, 0.02
2094, 0.76
2095, 0.87
2096, 0.57
2097, 0.89
2098, 0.84
2099, 0.61
2100, 0.15
2101, 0.46
2102, 0.02
2103, 0.15
2104, 0.09
2105, 0.56
2106, 0.00
2107, 0.63
2108, 0.14
2109, 0.35
2110, 0.21
2111, 0.01
2112, 0.28
2113, 0.00
2114, 0.49
2115, 0.00
2116, 0.00
2117, 0.77
2118, 0.94
2119, 0.60
2120, 0.59
2121, 0.03
2122, 0.00
2123, 0.00
2124, 0.34
2125, 0.88
2126, 0.51
2127, 0.57
2128, 0.00
2129, 0.01
2130, 0.07
2131, 0.49
2132, 0.79
2133, 0.40
2134, 0.01
2135, 0.31
2136, 0.79
2137, 0.97
2138, 0.72
2139, 0.52
2140, 0.69
2141, 0.71
2142, 0.32
2143, 0.55
2144, 0.00
2145, 0.11
2146, 0.54
2147, 0.79
2148, 0.12
2149, 0.43
2150, 0.49
2151, 0.28
2152, 0.00
2153, 0.34
2154, 0.16
2155, 0.54
2156, 0.32
2157, 0.78
2158, 0.44
2159, 0.59
2160, 0.02
2161, 0.01
2162, 0.19
2163, 0.75
2164, 0.88
2165, 0.36
2166, 0.97
2167, 0.80
2168, 0.25
2169, 0.00
2170, 0.67
2171, 0.62
2172, 0.08
2173, 0.44
2174, 0.00
2175, 0.99
2176, 0.00
2177, 0.71
2178, 0.54
2179, 0.46
2180, 0.53
2181, 0.49
2182, 0.97
2183, 0.80
2184, 0.46
2185, 0.70
2186, 0.53
2187, 0.78
2188, 0.52
2189, 0.23
2190, 0.07
2191, 0.96
2192, 0.64
2193, 0.47
2194, 0.37
2195, 0.74
2196, 0.28
2197, 0.66
2198, 0.26
2199, 0.59
2200, 0.70
2201, 0.46
2202, 0.83
2203, 0.46
2204, 0.00
2205, 0.75
2206, 0.64
2207, 0.47
2208, 0.35
2209, 0.70
2210, 0.86
2211, 0.71
2212, 0.97
2213, 0.06
2214, 0.91
2215, 0.91
2216, 1.00
2217, 0.86
2218, 0.45
2219, 0.58
2220, 0.46
2221, 0.36
2222, 0.51
2223, 0.63
2224, 0.95
2225, 0.81
2226, 0.00
2227, 0.01
2228, 0.40
2229, 0.80
2230, 0.19
2231, 0.70
2232, 0.17
2233, 0.48
2234, 0.00
2235, 0.36
2236, 0.87
2237, 0.01
2238, 0.45
2239, 0.49
2240, 0.79
2241, 1.00
2242, 0.87
2243, 0.67
2244, 0.11
2245, 0.41
2246, 0.98
2247, 0.88
2248, 0.05
2249, 0.74
2250, 0.46
2251, 0.66
2252, 0.62
2253, 0.30
2254, 0.36
2255, 0.80
2256, 0.21
2257, 0.97
2258, 0.13
2259, 0.99
2260, 0.07
2261, 0.27
2262, 0.50
2263, 0.45
2264, 0.70
2265, 0.84
2266, 0.00
2267, 0.41
2268, 0.85
2269, 0.46
2270, 0.62
2271, 0.03
2272, 0.42
2273, 0.00
2274, 0.42
2275, 0.69
2276, 0.06
2277, 0.61
2278, 0.53
2279, 0.01
2280, 0.51
2281, 0.69
2282, 0.82
2283, 0.13
2284, 0.98
2285, 0.91
2286, 0.65
2287, 0.47
2288, 0.53
2289, 0.00
2290, 0.70
2291, 0.82
2292, 0.46
2293, 0.15
2294, 0.54
2295, 0.27
2296, 0.08
2297, 0.49
2298, 0.65
2299, 0.00
2300, 0.75
2301, 0.43
2302, 0.44
2303, 0.90
2304, 0.24
2305, 0.46
2306, 0.08
2307, 0.54
2308, 0.83
2309, 0.77
2310, 0.28
2311, 0.00
2312, 0.42
2313, 0.79
2314, 0.00
2315, 0.64
2316, 0.00
2317, 0.54
2318, 0.72
2319, 0.79
2320, 0.00
2321, 0.79
2322, 0.47
2323, 0.24
2324, 0.49
2325, 0.37
2326, 0.15
2327, 0.10
2328, 0.07
2329, 0.98
2330, 0.85
2331, 0.04
2332, 0.15
2333, 0.03
2334, 0.51
2335, 0.29
2336, 0.06
2337, 0.07
2338, 0.27
2339, 0.97
2340, 0.39
2341, 0.21
2342, 0.50
2343, 0.48
2344, 0.44
2345, 0.00
2346, 0.35
2347, 0.97
2348, 0.71
2349, 0.63
2350, 0.36
2351, 0.06
2352, 0.70
2353, 0.91
2354, 0.24
2355, 0.02
2356, 0.07
2357, 0.30
2358, 0.59
2359, 0.02
2360, 0.77
2361, 0.78
2362, 0.62
2363, 0.88
2364, 0.78
2365, 0.97
2366, 0.04
2367, 0.32
2368, 0.68
2369, 0.59
2370, 0.00
2371, 0.02
2372, 0.75
2373, 0.05
2374, 0.19
2375, 0.46
2376, 0.07
2377, 0.88
2378, 0.00
2379, 0.17
2380, 0.02
2381, 0.51
2382, 0.61
2383, 0.64
2384, 0.63
2385, 0.99
2386, 0.20
2387, 0.93
2388, 0.55
2389, 0.60
2390, 0.03
2391, 0.03
2392, 0.76
2393, 0.04
2394, 0.24
2395, 0.74
2396, 0.96
2397, 0.72
2398, 0.26
2399, 0.38
2400, 0.01
2401, 0.22
2402, 0.71
2403, 0.00
2404, 0.16
2405, 0.17
2406, 0.02
2407, 0.78
2408, 0.97
2409, 0.27
2410, 0.47
2411, 0.85
2412, 0.10
2413, 0.00
2414, 0.78
2415, 0.01
2416, 0.76
2417, 0.08
2418, 0.02
2419, 0.66
2420, 0.66
2421, 0.00
2422, 0.24
2423, 0.01
2424, 0.93
2425, 0.82
2426, 0.88
2427, 0.73
2428, 0.07
2429, 0.44
2430, 0.79
2431, 0.83
2432, 0.48
2433, 0.01
2434, 0.65
2435, 0.00
2436, 0.46
2437, 0.06
2438, 0.42
2439, 0.42
2440, 0.01
2441, 0.77
2442, 0.00
2443, 0.47
2444, 0.80
2445, 0.98
2446, 0.03
2447, 0.63
2448, 0.92
2449, 0.91
2450, 0.96
2451, 0.29
2452, 0.90
2453, 0.40
2454, 0.71
2455, 1.00
2456, 0.69
2457, 0.73
2458, 0.47
2459, 0.49
2460, 0.83
2461, 0.77
2462, 0.00
2463, 0.49
2464, 0.06
2465, 0.79
2466, 0.30
2467, 0.55
2468, 0.17
2469, 0.67
2470, 0.66
2471, 0.27
2472, 0.68
2473, 0.00
2474, 0.42
2475, 0.06
2476, 0.92
2477, 0.00
2478, 0.98
2479, 0.52
2480, 0.48
2481, 0.21
2482, 0.74
2483, 0.54
2484, 0.59
2485, 0.27
2486, 0.86
2487, 0.50
2488, 0.06
2489, 0.47
2490, 0.04
2491, 0.16
2492, 0.33
2493, 0.49
2494, 0.99
2495, 0.71
2496, 0.01
2497, 0.35
2498, 0.44
2499, 0.38
2500, 0.43
2501, 0.10
2502, 0.22
2503, 0.96
2504, 0.63
2505, 0.58
2506, 0.30
2507, 0.65
2508, 0.01
2509, 0.88
2510, 0.57
2511, 0.18
2512, 0.41
2513, 0.82
2514, 0.10
2515, 0.60
2516, 0.34
2517, 0.50
2518, 0.03
2519, 0.93
2520, 0.22
2521, 0.50
2522, 0.34
2523, 0.73
2524, 0.12
2525, 0.04
2526, 0.51
2527, 0.59
2528, 0.01
2529, 0.00
2530, 0.11
2531, 0.43
2532, 0.70
2533, 0.05
2534, 0.50
2535, 0.62
2536, 0.69
2537, 0.01
2538, 0.54
2539, 0.23
2540, 0.97
2541, 0.89
2542, 0.40
2543, 0.90
2544, 0.37
2545, 1.00
2546, 0.11
2547, 0.00
2548, 0.08
2549, 0.93
2550, 0.67
2551, 0.47
2552, 0.92
2553, 0.73
2554, 0.67
2555, 0.05
2556, 0.01
2557, 0.97
2558, 0.07
2559, 0.79
2560, 0.38
2561, 0.08
2562, 0.50
2563, 0.29
2564, 0.47
2565, 0.60
2566, 0.67
2567, 0.44
2568, 0.66
2569, 0.00
2570, 0.50
2571, 0.83
2572, 0.77
2573, 0.06
2574, 0.81
2575, 0.22
2576, 0.79
2577, 0.98
2578, 0.95
2579, 0.74
2580, 0.00
2581, 0.97
2582, 0.20
2583, 0.41
2584, 0.56
2585, 0.47
2586, 0.87
2587, 0.39
2588, 0.48
2589, 0.08
2590, 0.00
2591, 0.94
2592, 0.01
2593, 0.44
2594, 0.96
2595, 0.71
2596, 0.03
2597, 0.00
2598, 0.08
2599, 0.18
2600, 0.05
2601, 0.41
2602, 0.06
2603, 0.76
2604, 0.00
2605, 0.41
2606, 0.68
2607, 0.48
2608, 0.69
2609, 0.80
2610, 0.01
2611, 0.03
2612, 0.96
2613, 0.57
2614, 0.00
2615, 0.06
2616, 0.45
2617, 0.78
2618, 0.00
2619, 0.02
2620, 0.04
2621, 0.97
2622, 0.75
2623, 0.84
2624, 0.36
2625, 0.00
2626, 0.52
2627, 0.01
2628, 0.19
2629, 0.85
2630, 0.69
2631, 0.02
2632, 0.98
2633, 0.89
2634, 0.01
2635, 0.46
2636, 0.70
2637, 0.43
2638, 0.66
2639, 0.24
2640, 0.24
2641, 0.85
2642, 0.06
2643, 0.72
2644, 0.85
2645, 0.70
2646, 0.08
2647, 0.22
2648, 0.65
2649, 0.74
2650, 0.64
2651, 0.00
2652, 0.56
2653, 0.93
2654, 0.62
2655, 0.18
2656, 0.99
2657, 0.06
2658, 0.44
2659, 0.58
2660, 0.85
2661, 0.00
2662, 0.94
2663, 0.03
2664, 1.00
2665, 0.00
2666, 0.69
2667, 0.00
2668, 0.62
2669, 0.02
2670, 0.60
2671, 0.01
2672, 0.12
2673, 0.10
2674, 0.77
2675, 0.42
2676, 0.67
2677, 0.98
2678, 0.18
2679, 0.20
2680, 0.24
2681, 0.00
2682, 0.38
2683, 0.89
2684, 0.85
2685, 0.98
2686, 0.48
2687, 0.00
2688, 0.74
2689, 0.68
2690, 0.88
2691, 0.00
2692, 0.00
2693, 0.02
2694, 0.58
2695, 0.09
2696, 0.56
2697, 0.03
2698, 0.55
2699, 0.14
2700, 0.41
2701, 0.31
2702, 0.78
2703, 0.10
2704, 0.11
2705, 0.96
2706, 0.80
2707, 0.35
2708, 0.07
2709, 0.58
2710, 0.22
2711, 0.75
2712, 0.85
2713, 0.04
2714, 0.85
2715, 0.31
2716, 0.29
2717, 0.46
2718, 0.19
2719, 0.86
2720, 0.01
2721, 0.41
2722, 0.86
2723, 0.42
2724, 0.95
2725, 0.73
2726, 0.05
2727, 0.20
2728, 0.14
2729, 0.04
2730, 0.01
2731, 0.56
2732, 0.00
2733, 0.77
2734, 0.00
2735, 0.07
2736, 0.13
2737, 0.63
2738, 0.44
2739, 0.80
2740, 0.73
2741, 0.52
2742, 0.77
2743, 0.45
2744, 0.96
2745, 0.36
2746, 0.47
2747, 0.19
2748, 0.94
2749, 0.46
2750, 0.56
2751, 0.19
2752, 0.26
2753, 0.97
2754, 0.80
2755, 0.84
2756, 0.55
2757, 0.50
2758, 0.64
2759, 0.62
2760, 0.32
2761, 0.43
2762, 0.85
2763, 0.23
2764, 0.27
2765, 0.06
2766, 0.53
2767, 0.24
2768, 0.55
2769, 0.89
2770, 0.88
2771, 0.52
2772, 0.01
2773, 0.49
2774, 0.87
2775, 0.16
2776, 0.10
2777, 0.00
2778, 0.00
2779, 0.78
2780, 0.03
2781, 0.50
2782, 0.02
2783, 0.94
2784, 0.80
2785, 0.63
2786, 0.07
2787, 0.28
2788, 0.43
2789, 0.90
2790, 0.90
2791, 0.60
2792, 0.99
2793, 0.98
2794, 0.04
2795, 0.00
2796, 0.31
2797, 0.13
2798, 0.01
2799, 0.40
2800, 0.48
2801, 0.44
2802, 0.31
2803, 0.54
2804, 0.59
2805, 0.00
2806, 0.61
2807, 0.04
2808, 0.64
2809, 0.25
2810, 0.00
2811, 0.65
2812, 0.74
2813, 0.70
2814, 0.99
2815, 0.65
2816, 0.30
2817, 0.80
2818, 0.99
2819, 0.30
2820, 0.82
2821, 0.46
2822, 0.64
2823, 0.01
2824, 0.75
2825, 0.21
2826, 0.33
2827, 0.51
2828, 0.04
2829, 0.89
2830, 0.08
2831, 0.34
2832, 0.78
2833, 0.78
2834, 0.04
2835, 0.83
2836, 0.85
2837, 0.78
2838, 0.55
2839, 0.91
2840, 0.02
2841, 0.01
2842, 0.92
2843, 0.61
2844, 0.01
2845, 0.05
2846, 0.20
2847, 0.09
2848, 0.59
2849, 0.75
2850, 0.00
2851, 0.10
2852, 0.94
2853, 0.97
2854, 0.99
2855, 0.15
2856, 0.64
2857, 0.52
2858, 0.89
2859, 0.00
2860, 0.63
2861, 1.00
2862, 0.95
2863, 0.98
2864, 0.00
2865, 0.42
2866, 0.47
2867, 0.75
2868, 0.46
2869, 0.93
2870, 0.33
2871, 0.35
2872, 0.54
2873, 0.50
2874, 0.07
2875, 0.67
2876, 0.11
2877, 0.14
2878, 0.00
2879, 0.54
2880, 0.19
2881, 0.03
2882, 0.11
2883, 0.01
2884, 0.55
2885, 0.34
2886, 0.01
2887, 0.42
2888, 0.49
2889, 0.08
2890, 0.67
2891, 0.00
2892, 0.60
2893, 0.03
2894, 0.23
2895, 0.84
2896, 0.92
2897, 0.01
2898, 0.40
2899, 0.00
2900, 0.54
2901, 0.09
2902, 0.01
2903, 0.60
2904, 0.27
2905, 0.81
2906, 0.83
2907, 0.38
2908, 0.58
2909, 0.51
2910, 0.61
2911, 0.77
2912, 0.00
2913, 0.80
2914, 0.65
2915, 0.08
2916, 0.00
2917, 0.54
2918, 0.92
2919, 0.63
2920, 0.78
2921, 0.82
2922, 0.03
2923, 0.71
2924, 0.46
2925, 0.03
2926, 0.48
2927, 0.00
2928, 0.84
2929, 0.03
2930, 0.98
2931, 0.89
2932, 0.00
2933, 0.00
2934, 0.70
2935, 0.63
2936, 0.00
2937, 0.69
2938, 0.50
2939, 0.92
2940, 0.14
2941, 0.37
2942, 0.46
2943, 0.00
2944, 0.02
2945, 0.00
2946, 0.67
2947, 0.13
2948, 0.34
2949, 0.26
2950, 0.38
2951, 0.00
2952, 0.01
2953, 0.00
2954, 0.95
2955, 0.87
2956, 0.81
2957, 0.88
2958, 0.00
2959, 0.23
2960, 0.01
2961, 0.30
2962, 0.99
2963, 0.75
2964, 0.96
2965, 0.81
2966, 0.92
2967, 0.89
2968, 0.94
2969, 0.46
2970, 0.89
2971, 0.96
2972, 0.01
2973, 0.67
2974, 0.02
2975, 0.69
2976, 0.57
2977, 0.40
2978, 0.61
2979, 0.00
2980, 0.00
2981, 0.99
2982, 0.57
2983, 0.76
2984, 0.65
2985, 0.71
2986, 0.75
2987, 0.41
2988, 0.81
2989, 0.08
2990, 0.78
2991, 0.03
2992, 0.62
2993, 0.41
2994, 0.04
2995, 0.62
2996, 0.77
2997, 0.37
2998, 0.82
2999, 0.01
3000, 0.82
3001, 0.22
3002, 0.98
3003, 0.19
3004, 0.48
3005, 0.41
3006, 0.45
3007, 0.76
3008, 0.64
3009, 0.02
3010, 0.11
3011, 0.29
3012, 0.01
3013, 0.17
3014, 0.04
3015, 0.72
3016, 0.78
3017, 0.89
3018, 0.98
3019, 0.26
3020, 0.30
3021, 0.02
3022, 0.00
3023, 0.00
3024, 0.87
3025, 0.98
3026, 0.81
3027, 0.01
3028, 0.57
3029, 0.19
3030, 0.14
3031, 0.16
3032, 0.90
3033, 0.98
3034, 0.67
3035, 0.00
3036, 0.37
3037, 0.11
3038, 0.62
3039, 0.72
3040, 0.02
3041, 0.05
3042, 0.00
3043, 0.09
3044, 0.95
3045, 0.85
3046, 0.22
3047, 0.63
3048, 0.32
3049, 0.58
3050, 0.84
3051, 0.04
3052, 0.08
3053, 0.31
3054, 0.99
3055, 0.00
3056, 0.31
3057, 0.63
3058, 0.81
3059, 0.04
3060, 0.04
3061, 0.78
3062, 0.77
3063, 0.03
3064, 0.85
3065, 0.97
3066, 0.11
3067, 0.01
3068, 0.52
3069, 0.01
3070, 0.21
3071, 0.00
3072, 0.34
3073, 0.42
3074, 0.24
3075, 0.46
3076, 0.24
3077, 0.94
3078, 0.71
3079, 0.60
3080, 0.98
3081, 0.51
3082, 0.99
3083, 0.84
3084, 0.30
3085, 0.59
3086, 0.37
3087, 0.52
3088, 0.36
3089, 0.28
3090, 0.12
3091, 0.92
3092, 0.40
3093, 0.12
3094, 0.52
3095, 0.16
3096, 0.97
3097, 0.01
3098, 0.71
3099, 0.59
3100, 0.27
3101, 0.00
3102, 0.60
3103, 0.07
3104, 0.53
3105, 0.42
3106, 0.39
3107, 0.03
3108, 0.00
3109, 0.00
3110, 0.16
3111, 0.85
3112, 0.13
3113, 0.42
3114, 0.00
3115, 0.33
3116, 0.89
3117, 0.03
3118, 0.66
3119, 0.98
3120, 0.00
3121, 0.02
3122, 0.74
3123, 0.01
3124, 0.55
3125, 0.65
3126, 0.21
3127, 0.83
3128, 0.00
3129, 0.41
3130, 0.58
3131, 0.69
3132, 0.72
3133, 0.58
3134, 0.02
3135, 0.77
3136, 0.15
3137, 0.69
3138, 0.29
3139, 0.66
3140, 0.57
3141, 0.99
3142, 0.03
3143, 0.28
3144, 0.01
3145, 0.89
3146, 0.76
3147, 0.01
3148, 0.83
3149, 0.12
3150, 0.21
3151, 0.04
3152, 0.97
3153, 0.12
3154, 0.66
3155, 0.00
3156, 0.67
3157, 0.93
3158, 0.95
3159, 0.02
3160, 0.33
3161, 0.85
3162, 0.64
3163, 0.42
3164, 0.73
3165, 0.99
3166, 0.43
3167, 0.88
3168, 0.00
3169, 0.17
3170, 0.34
3171, 0.57
3172, 0.20
3173, 0.88
3174, 0.24
3175, 0.15
3176, 0.96
3177, 0.53
3178, 0.28
3179, 0.33
3180, 0.01
3181, 0.01
3182, 0.96
3183, 0.47
3184, 0.00
3185, 0.10
3186, 0.00
3187, 0.06
3188, 0.33
3189, 0.60
3190, 0.02
3191, 0.70
3192, 0.67
3193, 0.90
3194, 0.04
3195, 0.13
3196, 0.01
3197, 0.05
3198, 0.70
3199, 0.11
3200, 0.97
3201, 0.00
3202, 0.71
3203, 0.76
3204, 0.38
3205, 0.61
3206, 0.87
3207, 0.36
3208, 0.02
3209, 0.00
3210, 0.02
3211, 0.54
3212, 0.04
3213, 0.50
3214, 0.03
3215, 0.40
3216, 0.06
3217, 0.37
3218, 0.42
3219, 0.99
3220, 0.00
3221, 0.38
3222, 0.23
3223, 0.36
3224, 0.96
3225, 0.36
3226, 0.03
3227, 0.77
3228, 0.84
3229, 0.66
3230, 0.01
3231, 0.00
3232, 0.05
3233, 0.76
3234, 0.25
3235, 0.97
3236, 0.62
3237, 0.94
3238, 0.06
3239, 0.08
3240, 0.75
3241, 0.00
3242, 0.66
3243, 0.31
3244, 0.01
3245, 0.42
3246, 0.03
3247, 0.00
3248, 0.82
3249, 1.00
3250, 0.34
3251, 0.10
3252, 0.06
3253, 0.78
3254, 0.82
3255, 0.01
3256, 0.22
3257, 0.00
3258, 0.01
3259, 0.35
3260, 0.15
3261, 0.18
3262, 0.01
3263, 0.28
3264, 0.97
3265, 0.00
3266, 0.27
3267, 0.28
3268, 0.04
3269, 0.12
3270, 0.05
3271, 0.64
3272, 0.07
3273, 0.47
3274, 0.90
3275, 0.07
3276, 0.17
3277, 0.37
3278, 0.96
3279, 0.36
3280, 0.64
3281, 0.50
3282, 0.00
3283, 0.00
3284, 0.72
3285, 0.43
3286, 0.04
3287, 0.75
3288, 0.13
3289, 0.17
3290, 0.09
3291, 0.98
3292, 0.83
3293, 0.02
3294, 0.31
3295, 0.25
3296, 0.30
3297, 0.01
3298, 0.82
3299, 0.09
3300, 0.00
3301, 0.33
3302, 0.80
3303, 0.02
3304, 0.06
3305, 0.85
3306, 0.13
3307, 0.54
3308, 0.28
3309, 0.78
3310, 0.06
3311, 0.98
3312, 0.00
3313, 0.09
3314, 0.43
3315, 0.05
3316, 0.97
3317, 0.94
3318, 0.50
3319, 0.05
3320, 0.97
3321, 0.86
3322, 0.23
3323, 0.77
3324, 0.25
3325, 0.98
3326, 0.37
3327, 0.37
3328, 0.59
3329, 0.50
3330, 0.64
3331, 0.00
3332, 0.14
3333, 0.84
3334, 0.74
3335, 0.09
3336, 0.66
3337, 0.00
3338, 0.80
3339, 0.57
3340, 0.63
3341, 0.08
3342, 0.63
3343, 0.71
3344, 0.89
3345, 0.01
3346, 0.79
3347, 0.01
3348, 0.72
3349, 0.30
3350, 0.99
3351, 0.79
3352, 0.61
3353, 0.08
3354, 0.02
3355, 0.02
3356, 0.11
3357, 0.01
3358, 0.52
3359, 0.83
3360, 0.72
3361, 0.26
3362, 0.31
3363, 0.15
3364, 0.11
3365, 0.00
3366, 0.01
3367, 0.01
3368, 0.10
3369, 0.53
3370, 0.51
3371, 0.30
3372, 0.00
3373, 0.82
3374, 0.82
3375, 0.05
3376, 0.01
3377, 0.62
3378, 0.01
3379, 0.92
3380, 0.01
3381, 0.84
3382, 0.98
3383, 0.00
3384, 0.74
3385, 0.04
3386, 0.48
3387, 0.31
3388, 0.75
3389, 0.88
3390, 0.00
3391, 0.00
3392, 0.02
3393, 0.02
3394, 0.31
3395, 0.39
3396, 0.53
3397, 0.44
3398, 0.65
3399, 0.84
3400, 0.05
3401, 0.89
3402, 0.16
3403, 0.02
3404, 1.00
3405, 0.04
3406, 0.40
3407, 0.50
3408, 0.97
3409, 0.57
3410, 0.02
3411, 0.43
3412, 0.36
3413, 0.67
3414, 0.86
3415, 0.00
3416, 0.20
3417, 0.00
3418, 0.33
3419, 0.02
3420, 0.09
3421, 0.86
3422, 0.03
3423, 0.00
3424, 0.08
3425, 0.55
3426, 0.93
3427, 0.47
3428, 0.89
3429, 0.16
3430, 0.28
3431, 0.54
3432, 0.02
3433, 0.05
3434, 0.99
3435, 0.81
3436, 0.42
3437, 0.00
3438, 0.92
3439, 0.03
3440, 0.22
3441, 0.05
3442, 0.59
3443, 0.84
3444, 0.88
3445, 0.03
3446, 0.15
3447, 0.91
3448, 0.00
3449, 0.45
3450, 0.28
3451, 0.00
3452, 0.38
3453, 0.69
3454, 0.73
3455, 0.00
3456, 0.11
3457, 0.51
3458, 0.85
3459, 0.81
3460, 0.07
3461, 0.44
3462, 0.65
3463, 0.84
3464, 0.91
3465, 0.61
3466, 0.50
3467, 0.00
3468, 0.61
3469, 0.41
3470, 0.20
3471, 0.84
3472, 0.12
3473, 0.77
3474, 0.07
3475, 0.58
3476, 0.91
3477, 0.75
3478, 0.03
3479, 0.65
3480, 0.00
3481, 0.16
3482, 0.67
3483, 0.38
3484, 0.37
3485, 0.00
3486, 0.42
3487, 0.69
3488, 0.02
3489, 0.88
3490, 0.92
3491, 0.99
3492, 0.49
3493, 0.07
3494, 0.45
3495, 0.80
3496, 0.88
3497, 0.21
3498, 0.33
3499, 0.48
3500, 0.94
3501, 0.86
3502, 0.78
3503, 0.29
3504, 0.00
3505, 0.01
3506, 0.25
3507, 0.80
3508, 0.00
3509, 0.33
3510, 0.04
3511, 0.33
3512, 0.48
3513, 0.01
3514, 0.22
3515, 0.00
3516, 0.43
3517, 0.89
3518, 0.40
3519, 0.06
3520, 0.02
3521, 0.87
3522, 0.01
3523, 0.01
3524, 0.98
3525, 0.02
3526, 0.51
3527, 0.51
3528, 0.01
3529, 0.89
3530, 0.87
3531, 0.54
3532, 0.19
3533, 0.26
3534, 0.01
3535, 0.06
3536, 0.64
3537, 0.14
3538, 0.00
3539, 0.16
3540, 0.97
3541, 0.04
3542, 0.60
3543, 0.75
3544, 0.30
3545, 0.13
3546, 0.98
3547, 0.06
3548, 0.63
3549, 0.07
3550, 0.01
3551, 0.32
3552, 0.91
3553, 0.02
3554, 0.99
3555, 0.59
3556, 0.73
3557, 0.69
3558, 0.64
3559, 0.50
3560, 0.10
3561, 0.56
3562, 0.90
3563, 0.02
3564, 0.99
3565, 0.01
3566, 0.27
3567, 0.03
3568, 0.48
3569, 0.07
3570, 0.70
3571, 0.08
3572, 0.16
3573, 0.82
3574, 0.91
3575, 0.15
3576, 0.83
3577, 0.57
3578, 0.51
3579, 0.58
3580, 0.92
3581, 0.74
3582, 0.02
3583, 0.65
3584, 0.76
3585, 0.84
3586, 0.01
3587, 0.77
3588, 0.05
3589, 0.58
3590, 0.74
3591, 0.21
3592, 0.37
3593, 0.46
3594, 0.00
3595, 0.92
3596, 0.72
3597, 0.21
3598, 0.74
3599, 0.66
3600, 0.01
3601, 0.00
3602, 0.13
3603, 0.03
3604, 0.66
3605, 0.98
3606, 0.32
3607, 0.28
3608, 0.54
3609, 0.46
3610, 0.76
3611, 0.46
3612, 0.20
3613, 0.36
3614, 0.00
3615, 0.57
3616, 0.04
3617, 0.22
3618, 0.01
3619, 0.71
3620, 0.66
3621, 0.53
